seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr11	69417146	69417292	147	*	Distal Intergenic	11	69398508	69413675	15168	2	216850	ENSMUST00000094077.4	-3471
chr11	69417600	69420253	2654	*	Distal Intergenic	11	69398508	69413675	15168	2	216850	ENSMUST00000094077.4	-3925
chr11	69420422	69420787	366	*	Distal Intergenic	11	69398508	69413675	15168	2	216850	ENSMUST00000094077.4	-6747
chr11	69546426	69547061	636	*	Promoter (1-2kb)	11	69420809	69544556	123748	2	327954	ENSMUST00000035539.11	-1870
chr11	69547141	69547415	275	*	Promoter (1-2kb)	11	69420809	69549108	128300	2	327954	ENSMUST00000108659.1	1693
chr11	69695326	69696183	858	*	Promoter (<=1kb)	11	69686250	69695849	9600	2	21944	ENSMUST00000181810.7	0
chr11	69765446	69765829	384	*	Promoter (<=1kb)	11	69765912	69780209	14298	1	75580	ENSMUST00000108640.7	-83
chr11	69766281	69766833	553	*	Promoter (<=1kb)	11	69766449	69776038	9590	1	75580	ENSMUST00000132528.7	0
chr11	69766904	69767168	265	*	Promoter (<=1kb)	11	69766544	69776022	9479	1	75580	ENSMUST00000153943.1	360
chr11	69795726	69796258	533	*	Promoter (<=1kb)	11	69784036	69795943	11908	2	11443	ENSMUST00000045971.8	0
chr11	69801363	69801506	144	*	Promoter (<=1kb)	11	69796068	69801716	5649	2	14166	ENSMUST00000011285.10	210
chr11	69802531	69803302	772	*	Promoter (<=1kb)	11	69796073	69801857	5785	2	14166	ENSMUST00000102585.1	-674
chr11	69803384	69804465	1082	*	Promoter (1-2kb)	11	69803603	69805624	2022	2	380705	ENSMUST00000051025.4	1159
chr11	69833643	69834493	851	*	Promoter (<=1kb)	11	69827739	69834259	6521	2	216856	ENSMUST00000139893.1	0
chr11	69836875	69838164	1290	*	Promoter (<=1kb)	11	69823122	69837784	14663	2	216856	ENSMUST00000108634.8	0
chr11	69880901	69881998	1098	*	Promoter (<=1kb)	11	69878261	69881406	3146	2	216858	ENSMUST00000050555.5	0
chr11	69900008	69900189	182	*	Promoter (<=1kb)	11	69898205	69899647	1443	2	70419	ENSMUST00000142121.1	-361
chr11	69900392	69900728	337	*	Promoter (<=1kb)	11	69897358	69900886	3529	2	70419	ENSMUST00000108621.8	158
chr11	69934301	69934943	643	*	Promoter (<=1kb)	11	69935796	69941605	5810	1	53422	ENSMUST00000018698.11	-853
chr11	69935109	69936363	1255	*	Promoter (<=1kb)	11	69935796	69941605	5810	1	53422	ENSMUST00000018698.11	0
chr11	69943232	69943382	151	*	Promoter (2-3kb)	11	69940544	69941595	1052	1	53422	ENSMUST00000148395.1	2688
chr11	69944659	69945205	547	*	Promoter (2-3kb)	11	69945269	69947974	2706	2	20528	ENSMUST00000152487.7	2769
chr11	69949330	69949537	208	*	Promoter (1-2kb)	11	69945908	69948188	2281	2	20528	ENSMUST00000142500.7	-1142
chr11	69965981	69966964	984	*	Promoter (<=1kb)	11	69966918	69967652	735	1	53624	ENSMUST00000151515.1	0
chr11	70021437	70022016	580	*	Promoter (1-2kb)	11	70023920	70031131	7212	1	13385	ENSMUST00000124568.9	-1904
chr11	70214312	70214499	188	*	Promoter (<=1kb)	11	70214562	70215480	919	1	216867	ENSMUST00000131468.1	-63
chr11	70226338	70227300	963	*	Promoter (2-3kb)	11	70228540	70229677	1138	2	12029	ENSMUST00000153449.1	2377
chr11	70228278	70228608	331	*	Promoter (1-2kb)	11	70228540	70229677	1138	2	12029	ENSMUST00000153449.1	1069
chr11	70228677	70230738	2062	*	Promoter (<=1kb)	11	70224128	70229739	5612	2	12029	ENSMUST00000000326.11	0
chr11	70351876	70352239	364	*	Promoter (<=1kb)	11	70344152	70352031	7880	2	11687	ENSMUST00000019068.6	0
chr11	70459464	70460040	577	*	Promoter (<=1kb)	11	70459622	70466202	6581	1	574428	ENSMUST00000039093.9	0
chr11	70519513	70519586	74	*	Promoter (<=1kb)	11	70519639	70520519	881	1	216871	ENSMUST00000179000.1	-53
chr11	70519738	70519975	238	*	Promoter (<=1kb)	11	70519639	70520519	881	1	216871	ENSMUST00000179000.1	99
chr11	70520032	70520646	615	*	Promoter (<=1kb)	11	70519639	70520519	881	1	216871	ENSMUST00000179000.1	393
chr11	70539602	70540831	1230	*	Promoter (<=1kb)	11	70540064	70541183	1120	1	18806	ENSMUST00000157075.7	0
chr11	70615896	70615969	74	*	Promoter (<=1kb)	11	70615897	70616890	994	1	668433	ENSMUST00000135865.8	0
chr11	70655669	70656546	878	*	Promoter (<=1kb)	11	70657202	70660805	3604	1	13808	ENSMUST00000157027.7	-656
chr11	70687973	70688292	320	*	Promoter (<=1kb)	11	70669463	70688105	18643	2	216874	ENSMUST00000108544.7	0
chr11	70688542	70688762	221	*	Promoter (<=1kb)	11	70669463	70688105	18643	2	216874	ENSMUST00000108544.7	-437
chr11	70700760	70701839	1080	*	Promoter (<=1kb)	11	70700650	70731964	31315	1	16562	ENSMUST00000137119.2	110
chr11	70764060	70764236	177	*	Promoter (<=1kb)	11	70764209	70772928	8720	1	193043	ENSMUST00000060444.5	0
chr11	70843927	70844072	146	*	Promoter (<=1kb)	11	70844778	70943105	98328	1	54189	ENSMUST00000076270.12	-706
chr11	71750638	71750875	238	*	Promoter (<=1kb)	11	71750685	71789647	38963	1	216881	ENSMUST00000021168.13	0
chr11	71751078	71751558	481	*	Promoter (<=1kb)	11	71751376	71760968	9593	1	216881	ENSMUST00000138339.7	0
chr11	72041853	72042463	611	*	Promoter (<=1kb)	11	72042032	72043282	1251	1	109212	ENSMUST00000122871.1	0
chr11	72042566	72043270	705	*	Promoter (<=1kb)	11	72042922	72045040	2119	1	109212	ENSMUST00000125655.1	0
chr11	72050965	72051110	146	*	Promoter (<=1kb)	11	72051109	72052049	941	2	327958	ENSMUST00000134210.1	939
chr11	72215359	72215687	329	*	Promoter (<=1kb)	11	72211724	72215592	3869	2	67279	ENSMUST00000021157.8	0
chr11	72361797	72362058	262	*	Promoter (<=1kb)	11	72344722	72361873	17152	2	21689	ENSMUST00000108503.8	0
chr11	72410831	72411988	1158	*	Promoter (<=1kb)	11	72389164	72411711	22548	2	276829	ENSMUST00000108500.7	0
chr11	72488691	72489789	1099	*	Promoter (<=1kb)	11	72451638	72489904	38267	2	216892	ENSMUST00000045303.9	115
chr11	72489833	72490255	423	*	Promoter (<=1kb)	11	72451638	72489904	38267	2	216892	ENSMUST00000045303.9	0
chr11	72576370	72577197	828	*	Distal Intergenic	11	72498155	72550506	52352	2	77577	ENSMUST00000092940.12	-25864
chr11	72960788	72961721	934	*	Promoter (<=1kb)	11	72961169	72993043	31875	1	53313	ENSMUST00000021142.7	0
chr11	73018487	73019845	1359	*	Promoter (<=1kb)	11	73015856	73018804	2949	2	100043309	ENSMUST00000180695.1	0
chr11	73160266	73160425	160	*	Promoter (<=1kb)	11	73160421	73172685	12265	1	94045	ENSMUST00000006104.9	0
chr11	74522006	74522763	758	*	Promoter (<=1kb)	11	74436924	74522751	85828	2	380711	ENSMUST00000208896.1	0
chr11	74522851	74523140	290	*	Promoter (<=1kb)	11	74436924	74522751	85828	2	380711	ENSMUST00000208896.1	-100
chr11	74619072	74619449	378	*	Promoter (<=1kb)	11	74619605	74641516	21912	1	432582	ENSMUST00000100866.2	-156
chr11	74619608	74621085	1478	*	Promoter (<=1kb)	11	74619605	74641516	21912	1	432582	ENSMUST00000100866.2	3
chr11	74637732	74638958	1227	*	3' UTR	11	74649495	74656551	7057	1	74148	ENSMUST00000130398.1	-10537
chr11	75168465	75169348	884	*	Promoter (<=1kb)	11	75164565	75169519	4955	2	15248	ENSMUST00000055619.4	171
chr11	75170145	75170663	519	*	Promoter (<=1kb)	11	75164565	75169519	4955	2	15248	ENSMUST00000055619.4	-626
chr11	75172613	75174084	1472	*	Promoter (<=1kb)	11	75173682	75173747	66	1	387150	ENSMUST00000083603.2	0
chr11	75190651	75190923	273	*	Promoter (<=1kb)	11	75177643	75190519	12877	2	116905	ENSMUST00000044949.10	-132
chr11	75193316	75194417	1102	*	Promoter (<=1kb)	11	75193783	75267769	73987	1	237847	ENSMUST00000102514.3	0
chr11	75194601	75195022	422	*	Promoter (<=1kb)	11	75193783	75267769	73987	1	237847	ENSMUST00000102514.3	818
chr11	75214165	75214481	317	*	Intron (ENSMUST00000102514.3/237847, intron 1 of 1)	11	75193783	75267769	73987	1	237847	ENSMUST00000102514.3	20382
chr11	75234759	75235068	310	*	Intron (ENSMUST00000102514.3/237847, intron 1 of 1)	11	75193783	75267769	73987	1	237847	ENSMUST00000102514.3	40976
chr11	75282360	75282950	591	*	Distal Intergenic	11	75301305	75342188	40884	2	68275	ENSMUST00000135770.7	59238
chr11	75421746	75422256	511	*	Promoter (<=1kb)	11	75415470	75422552	7083	2	20317	ENSMUST00000125982.1	296
chr11	75532148	75533111	964	*	Promoter (<=1kb)	11	75532138	75545830	13693	1	215113	ENSMUST00000127226.2	10
chr11	75533368	75533579	212	*	Promoter (1-2kb)	11	75532138	75545830	13693	1	215113	ENSMUST00000127226.2	1230
chr11	75966215	75967140	926	*	Distal Intergenic	11	75906572	75938429	31858	2	380714	ENSMUST00000152035.1	-27786
chr11	75999838	76000289	452	*	Promoter (<=1kb)	11	75999912	76003569	3658	1	74230	ENSMUST00000066408.5	0
chr11	76026983	76028097	1115	*	Promoter (<=1kb)	11	76019194	76027782	8589	2	76566	ENSMUST00000021207.6	0
chr11	76201565	76203006	1442	*	Promoter (<=1kb)	11	76202015	76209416	7402	1	116972	ENSMUST00000094014.9	0
chr11	76397697	76399012	1316	*	Promoter (<=1kb)	11	76358803	76399068	40266	2	18230	ENSMUST00000131472.1	56
chr11	76399237	76399491	255	*	Promoter (<=1kb)	11	76257198	76399140	141943	2	18230	ENSMUST00000021204.3	-97
chr11	76399597	76399982	386	*	Promoter (<=1kb)	11	76257198	76399140	141943	2	18230	ENSMUST00000021204.3	-457
chr11	76493988	76495015	1028	*	Promoter (<=1kb)	11	76458474	76495005	36532	2	109934	ENSMUST00000141442.7	0
chr11	76495155	76495363	209	*	Promoter (<=1kb)	11	76419104	76495456	76353	2	109934	ENSMUST00000108408.8	93
chr11	76622364	76623883	1520	*	Promoter (<=1kb)	11	76416734	76623558	206825	2	109934	ENSMUST00000238684.1	0
chr11	76847744	76847822	79	*	Promoter (<=1kb)	11	76778424	76847018	68595	2	12874	ENSMUST00000021201.5	-726
chr11	76997481	76997737	257	*	Promoter (<=1kb)	11	76998603	77032339	33737	1	15567	ENSMUST00000108402.8	-866
chr11	77348299	77349348	1050	*	Promoter (<=1kb)	11	77348288	77432157	83870	1	237860	ENSMUST00000180554.1	11
chr11	77462198	77462911	714	*	Promoter (<=1kb)	11	77462411	77470484	8074	1	216961	ENSMUST00000102493.7	0
chr11	77488941	77490346	1406	*	Promoter (<=1kb)	11	77470485	77489666	19182	2	268445	ENSMUST00000037593.13	0
chr11	77491380	77492362	983	*	Promoter (1-2kb)	11	77493562	77507786	14225	1	216963	ENSMUST00000037285.9	-1200
chr11	77512417	77512624	208	*	Promoter (<=1kb)	11	77508611	77512763	4153	2	216964	ENSMUST00000126857.7	139
chr11	77512679	77512882	204	*	Promoter (<=1kb)	11	77508611	77512763	4153	2	216964	ENSMUST00000126857.7	0
chr11	77513546	77516105	2560	*	Promoter (<=1kb)	11	77509101	77515731	6631	2	216964	ENSMUST00000136101.1	0
chr11	77624554	77625325	772	*	Distal Intergenic	11	77529162	77607815	78654	2	216965	ENSMUST00000058496.7	-16739
chr11	77893563	77893842	280	*	Promoter (<=1kb)	11	77880615	77894096	13482	2	19193	ENSMUST00000017597.4	254
chr11	78094750	78095436	687	*	Promoter (<=1kb)	11	78094708	78156075	61368	1	216971	ENSMUST00000100782.3	42
chr11	78095517	78095701	185	*	Promoter (<=1kb)	11	78094708	78156075	61368	1	216971	ENSMUST00000100782.3	809
chr11	78188238	78189647	1410	*	Promoter (<=1kb)	11	78188430	78192188	3759	1	19376	ENSMUST00000002128.13	0
chr11	78194208	78194507	300	*	Promoter (<=1kb)	11	78194704	78205467	10764	1	216974	ENSMUST00000060539.12	-197
chr11	78497036	78498317	1282	*	Promoter (<=1kb)	11	78472330	78497458	25129	2	237868	ENSMUST00000108287.9	0
chr11	78499239	78500872	1634	*	Promoter (<=1kb)	11	78500606	78502222	1617	1	22370	ENSMUST00000153628.1	0
chr11	79145092	79146933	1842	*	Promoter (<=1kb)	11	79013440	79146407	132968	2	16706	ENSMUST00000018478.10	0
chr11	79254810	79255253	444	*	Promoter (<=1kb)	11	79239372	79254671	15300	2	78889	ENSMUST00000017821.11	-139
chr11	79591223	79591494	272	*	Promoter (<=1kb)	11	79591212	79698023	106812	1	268451	ENSMUST00000017783.12	11
chr11	79660458	79661303	846	*	Promoter (<=1kb)	11	79660562	79683498	22937	1	268451	ENSMUST00000155381.1	0
chr11	79710816	79712334	1519	*	Promoter (<=1kb)	11	79711969	79712034	66	1	387188	ENSMUST00000083461.1	0
chr11	79973624	79973929	306	*	Distal Intergenic	11	79933953	79962390	28438	2	216987	ENSMUST00000043152.5	-11234
chr11	79974050	79974561	512	*	Distal Intergenic	11	79933953	79962390	28438	2	216987	ENSMUST00000043152.5	-11660
chr11	80153757	80155074	1318	*	Promoter (<=1kb)	11	80154105	80178958	24854	1	216991	ENSMUST00000021050.13	0
chr11	80300890	80301267	378	*	Promoter (<=1kb)	11	80300912	80355955	55044	1	246104	ENSMUST00000017836.7	0
chr11	80477123	80478018	896	*	Promoter (<=1kb)	11	80477023	80481184	4162	1	12569	ENSMUST00000053413.11	100
chr11	80778175	80778603	429	*	Promoter (1-2kb)	11	80673667	80780003	106337	2	338367	ENSMUST00000125944.1	1400
chr11	80778752	80779771	1020	*	Promoter (<=1kb)	11	80673667	80780003	106337	2	338367	ENSMUST00000125944.1	232
chr11	80809927	80811110	1184	*	Promoter (<=1kb)	11	80810175	80822033	11859	1	103743	ENSMUST00000040865.8	0
chr11	82991425	82992224	800	*	Promoter (<=1kb)	11	82978390	82991830	13441	2	237886	ENSMUST00000038211.12	0
chr11	83281636	83284200	2565	*	Promoter (2-3kb)	11	83275110	83286726	11617	2	237890	ENSMUST00000163961.2	2526
chr11	83284320	83284525	206	*	Promoter (2-3kb)	11	83275110	83286726	11617	2	237890	ENSMUST00000163961.2	2201
chr11	83409343	83410242	900	*	Promoter (<=1kb)	11	83409688	83421037	11350	1	276952	ENSMUST00000175848.7	0
chr11	83440588	83441233	646	*	Promoter (<=1kb)	11	83440131	83440828	698	1	66330	ENSMUST00000188702.1	457
chr11	83462632	83463156	525	*	Promoter (<=1kb)	11	83440768	83463022	22255	2	118453	ENSMUST00000103209.9	0
chr11	83849598	83852380	2783	*	Promoter (<=1kb)	11	83850063	83856098	6036	1	21410	ENSMUST00000135975.2	0
chr11	83852520	83853271	752	*	Promoter (<=1kb)	11	83852960	83905819	52860	1	21410	ENSMUST00000108113.2	0
chr11	83853361	83853688	328	*	Promoter (<=1kb)	11	83852960	83905819	52860	1	21410	ENSMUST00000108113.2	401
chr11	84067891	84068871	981	*	Promoter (<=1kb)	11	84048041	84068357	20317	2	56405	ENSMUST00000100705.10	0
chr11	84129537	84130153	617	*	Promoter (<=1kb)	11	84129672	84214290	84619	1	107476	ENSMUST00000133811.2	0
chr11	84513996	84514476	481	*	Promoter (<=1kb)	11	84466905	84513522	46618	2	56321	ENSMUST00000148434.1	-474
chr11	85843528	85843714	187	*	Distal Intergenic	11	85832551	85841948	9398	1	21385	ENSMUST00000000095.6	10977
chr11	85843840	85844822	983	*	Distal Intergenic	11	85832551	85841948	9398	1	21385	ENSMUST00000000095.6	11289
chr11	86807463	86808029	567	*	Promoter (<=1kb)	11	86768846	86807746	38901	2	67487	ENSMUST00000018569.13	0
chr11	86992522	86993916	1395	*	Promoter (<=1kb)	11	86936425	86993707	57283	2	77864	ENSMUST00000018571.4	0
chr11	86994031	86994278	248	*	Promoter (<=1kb)	11	86936425	86993707	57283	2	77864	ENSMUST00000018571.4	-324
chr11	87357196	87359766	2571	*	Promoter (<=1kb)	11	87226906	87359023	132118	2	320472	ENSMUST00000055438.4	0
chr11	87662918	87663343	426	*	Promoter (<=1kb)	11	87663087	87718459	55373	1	207742	ENSMUST00000123658.8	0
chr11	87664030	87664574	545	*	Promoter (<=1kb)	11	87664274	87735539	71266	1	207742	ENSMUST00000092800.11	0
chr11	87778294	87778887	594	*	Promoter (<=1kb)	11	87778793	87785928	7136	1	207777	ENSMUST00000148814.7	0
chr11	88069220	88069748	529	*	Promoter (<=1kb)	11	88068279	88084729	16451	1	22344	ENSMUST00000018521.10	941
chr11	88098841	88099157	317	*	Promoter (<=1kb)	11	88099146	88194140	94995	1	103841	ENSMUST00000018522.12	0
chr11	88099255	88099896	642	*	Promoter (<=1kb)	11	88099290	88185365	86076	1	103841	ENSMUST00000133149.1	0
chr11	88161113	88161520	408	*	Promoter (<=1kb)	11	88162261	88194140	31880	1	103841	ENSMUST00000154812.7	-741
chr11	88161707	88162172	466	*	Promoter (<=1kb)	11	88162261	88194140	31880	1	103841	ENSMUST00000154812.7	-89
chr11	88873327	88873522	196	*	Intron (ENSMUST00000173677.1/75285, intron 3 of 4)	11	88830792	88864586	33795	2	11640	ENSMUST00000018572.10	-8741
chr11	89059918	89060577	660	*	Promoter (<=1kb)	11	89037582	89060748	23167	2	56077	ENSMUST00000000285.8	171
chr11	89060636	89060921	286	*	Promoter (<=1kb)	11	89037582	89060748	23167	2	56077	ENSMUST00000000285.8	0
chr11	89101086	89101282	197	*	Distal Intergenic	11	89075009	89092965	17957	1	217071	ENSMUST00000127186.1	26077
chr11	90249903	90250637	735	*	Promoter (<=1kb)	11	90249476	90278589	29114	1	67468	ENSMUST00000004050.6	427
chr11	90387579	90388093	515	*	Promoter (<=1kb)	11	90345548	90387973	42426	2	217082	ENSMUST00000176001.1	0
chr11	90388545	90389494	950	*	Promoter (<=1kb)	11	90387923	90389590	1668	2	217082	ENSMUST00000145786.1	96
chr11	90389563	90391162	1600	*	Promoter (<=1kb)	11	90336536	90390895	54360	2	217082	ENSMUST00000004051.7	0
chr11	90687824	90688438	615	*	Promoter (<=1kb)	11	90683290	90688366	5077	2	71943	ENSMUST00000131055.1	0
chr11	93954901	93955523	623	*	Promoter (<=1kb)	11	93949817	93955783	5967	2	18103	ENSMUST00000072566.4	260
chr11	94149144	94149395	252	*	Intron (ENSMUST00000132584.7/ENSMUST00000132584.7, intron 2 of 5)	11	94211454	94215495	4042	1	22057	ENSMUST00000041589.5	-62059
chr11	94243002	94243287	286	*	Promoter (<=1kb)	11	94235956	94242707	6752	2	278507	ENSMUST00000061469.3	-295
chr11	94392571	94392883	313	*	Promoter (<=1kb)	11	94364855	94392920	28066	2	76408	ENSMUST00000151124.7	37
chr11	94473773	94473975	203	*	Promoter (<=1kb)	11	94408391	94474100	65710	2	12291	ENSMUST00000100561.9	125
chr11	94474229	94474569	341	*	Promoter (<=1kb)	11	94408406	94474198	65793	2	12291	ENSMUST00000021234.14	-31
chr11	94491142	94491321	180	*	3' UTR	11	94484608	94486179	1572	2	217116	ENSMUST00000125310.1	-4963
chr11	94521034	94521854	821	*	Promoter (<=1kb)	11	94501347	94521742	20396	2	104601	ENSMUST00000093945.9	0
chr11	94548384	94548635	252	*	Promoter (<=1kb)	11	94544635	94548602	3968	2	237926	ENSMUST00000148888.1	0
chr11	94601339	94602089	751	*	Promoter (<=1kb)	11	94557102	94601871	44770	2	264895	ENSMUST00000103164.3	0
chr11	95075692	95075847	156	*	Promoter (<=1kb)	11	95044474	95076714	32241	2	16400	ENSMUST00000001548.13	867
chr11	95075943	95076701	759	*	Promoter (<=1kb)	11	95044474	95076714	32241	2	16400	ENSMUST00000001548.13	13
chr11	95076845	95077164	320	*	Promoter (<=1kb)	11	95044474	95076801	32328	2	16400	ENSMUST00000120375.7	-44
chr11	95142746	95143436	691	*	Promoter (1-2kb)	11	95145052	95159047	13996	1	320453	ENSMUST00000156477.3	-1616
chr11	95145949	95146307	359	*	Promoter (<=1kb)	11	95140447	95146263	5817	2	13394	ENSMUST00000021241.7	0
chr11	95258553	95259947	1395	*	Promoter (1-2kb)	11	95261529	95269265	7737	1	93670	ENSMUST00000021242.4	-1582
chr11	95514136	95514622	487	*	Promoter (<=1kb)	11	95509845	95514570	4726	2	104079	ENSMUST00000058866.7	0
chr11	95796447	95797021	575	*	Intron (ENSMUST00000133070.7/237928, intron 5 of 6)	11	95824499	95830701	6203	1	237928	ENSMUST00000150134.1	-27478
chr11	95824631	95826030	1400	*	Promoter (<=1kb)	11	95824500	95832140	7641	1	237928	ENSMUST00000054173.3	131
chr11	95827936	95828785	850	*	5' UTR	11	95824500	95832140	7641	1	237928	ENSMUST00000054173.3	3436
chr11	95830522	95830816	295	*	5' UTR	11	95832723	95835890	3168	2	66610	ENSMUST00000137645.1	5074
chr11	95830926	95831637	712	*	3' UTR	11	95832723	95835890	3168	2	66610	ENSMUST00000137645.1	4253
chr11	95833956	95834679	724	*	Promoter (1-2kb)	11	95832723	95835890	3168	2	66610	ENSMUST00000137645.1	1211
chr11	95834908	95835190	283	*	Promoter (<=1kb)	11	95832723	95835890	3168	2	66610	ENSMUST00000137645.1	700
chr11	95835623	95835812	190	*	Promoter (<=1kb)	11	95832723	95835890	3168	2	66610	ENSMUST00000137645.1	78
chr11	95841358	95842513	1156	*	Promoter (<=1kb)	11	95842295	95845734	3440	1	14710	ENSMUST00000107714.8	0
chr11	96005290	96006172	883	*	Promoter (<=1kb)	11	95957163	96005940	48778	2	140486	ENSMUST00000013559.2	0
chr11	96006364	96008135	1772	*	Promoter (<=1kb)	11	95957163	96005940	48778	2	140486	ENSMUST00000013559.2	-424
chr11	96124394	96124541	148	*	Distal Intergenic	11	96133786	96165451	31666	1	237930	ENSMUST00000167258.7	-9245
chr11	96319121	96319337	217	*	Promoter (<=1kb)	11	96318267	96321638	3372	1	15412	ENSMUST00000049241.8	854
chr11	96352928	96353144	217	*	Promoter (1-2kb)	11	96351631	96354012	2382	1	103889	ENSMUST00000100523.6	1297
chr11	96849871	96850694	824	*	Promoter (<=1kb)	11	96850393	96850465	73	1	387170	ENSMUST00000083581.1	0
chr11	96929310	96929562	253	*	Promoter (<=1kb)	11	96929324	96937830	8507	1	217138	ENSMUST00000107636.3	0
chr11	97021752	97022568	817	*	Exon (ENSMUST00000047997.7/83395, exon 2 of 2)	11	97018733	97024731	5999	1	83395	ENSMUST00000107622.1	3019
chr11	97025765	97025905	141	*	Promoter (<=1kb)	11	97020508	97026248	5741	2	100127433	ENSMUST00000128111.1	343
chr11	97025947	97026231	285	*	Promoter (<=1kb)	11	97020508	97026248	5741	2	100127433	ENSMUST00000128111.1	17
chr11	97126929	97127333	405	*	Distal Intergenic	11	97098071	97115331	17261	2	57765	ENSMUST00000001484.2	-11598
chr11	97150371	97151280	910	*	Promoter (<=1kb)	11	97137099	97151036	13938	2	73174	ENSMUST00000107614.7	0
chr11	97151627	97151808	182	*	Promoter (<=1kb)	11	97148629	97151495	2867	2	73174	ENSMUST00000146374.2	-132
chr11	97309640	97310363	724	*	Distal Intergenic	11	97315716	97329920	14205	1	67036	ENSMUST00000019026.9	-5353
chr11	97343685	97343878	194	*	Exon (ENSMUST00000093942.4/217143, exon 7 of 11)	11	97332109	97352016	19908	2	217143	ENSMUST00000093942.4	8138
chr11	97404209	97405255	1047	*	Distal Intergenic	11	97415533	97502402	86870	1	58996	ENSMUST00000121799.7	-10278
chr11	97531694	97532588	895	*	Exon (ENSMUST00000238233.1/56013, exon 7 of 15)	11	97509340	97536945	27606	2	56013	ENSMUST00000238233.1	4357
chr11	97575120	97575360	241	*	Promoter (<=1kb)	11	97509340	97575215	65876	2	56013	ENSMUST00000107596.8	0
chr11	97575517	97575764	248	*	Promoter (<=1kb)	11	97551890	97575226	23337	2	56013	ENSMUST00000142123.1	-291
